##################################################################################################################################################################
# PDG MC Codes and Data
# mass and width(gamma) are in GeV.
##################################################################################################################################################################
# Name	    LatexTitle                Mass         Gamma/Width       Spin      IsoSpin   I3      Nq     Ns    Naq     Nas       Nc      Nac	         MC
##################################################################################################################################################################
# Quarks
##################################################################################################################################################################
kaon1770zero        K^{0}(1770)              1.7730000    0.1860000         2.0      0.5     -0.5     1.      0.     0.      1.        0.       0.      10315
kaon1770zero_bar    #bar{K}^{0}(1770)        1.7730000    0.1860000         2.0      0.5      0.5     0.      1.     1.      0.        0.       0.     -10315
kaon1770plus        K^{+}(1770)              1.7730000    0.1860000         2.0      0.5      0.5     1.      0.     0.      1.        0.       0.      10325
kaon1770minus       K^{-}(1770)              1.7730000    0.1860000         2.0      0.5     -0.5     0.      1.     1.      0.        0.       0.     -10325
kaon1780zero        K^{0}(1780)              1.7760000    0.1590000         3.0      0.5     -0.5     1.      0.     0.      1.        0.       0.        317
kaon1780zero_bar    #bar{K}^{0}(1780)        1.7760000    0.1590000         3.0      0.5      0.5     0.      1.     1.      0.        0.       0.       -317
kaon1780plus        K^{+}(1780)              1.7760000    0.1590000         3.0      0.5      0.5     1.      0.     0.      1.        0.       0.        327
kaon1780minus       K^{-}(1780)              1.7760000    0.1590000         3.0      0.5     -0.5     0.      1.     1.      0.        0.       0.       -327
kaon1820plus        K^{+}(1820)              1.8160000    0.2760000         2.0      0.5      0.5     1.      0.     0.      1.        0.       0.      20315
kaon1820minus       K^{-}(1820)              1.8160000    0.2760000         2.0      0.5     -0.5     0.      1.     1.      0.        0.       0.     -20315
kaon1820zero        K^{0}(1820)              1.8160000    0.2760000         2.0      0.5     -0.5     1.      0.     0.      1.        0.       0.      20325
kaon1820zero_bar    #bar{K}^{0}(1820)        1.8160000    0.2760000         2.0      0.5      0.5     0.      1.     1.      0.        0.       0.     -20325
kaon2045plus        K^{+}(2045)              2.0450000    0.1980000         2.0      0.5      0.5     1.      0.     0.      1.        0.       0.        329
kaon2045minus       K^{-}(2045)              2.0450000    0.1980000         2.0      0.5     -0.5     0.      1.     1.      0.        0.       0.       -329
kaon2045zero        K^{0}(2045)              2.0450000    0.1980000         2.0      0.5     -0.5     1.      0.     0.      1.        0.       0.        319
kaon2045zero_bar    #bar{K}^{0}(2045)        2.0450000    0.1980000         2.0      0.5      0.5     0.      1.     1.      0.        0.       0.       -319

##################################################################################################################################################################
# Name	            LatexTitle                Mass         Gamma/Width       Spin     IsoSpin  I3      Nq     Ns    Naq     Nas       Nc      Nac	         MC
##################################################################################################################################################################
# light baryons
##################################################################################################################################################################
ne0939zero            n                        0.9395653    0.0000000         0.5      0.5     -0.5     3.      0.     0.      0.        0.       0.       2112
ne0939zero_bar        #bar{n}                  0.9395653    0.0000000         0.5      0.5      0.5     0.      0.     3.      0.        0.       0.      -2112
pr0938plus            p                        0.9382720    0.0000000         0.5      0.5      0.5     3.      0.     0.      0.        0.       0.       2212
pr0938plus_bar        #bar{p}                  0.9382720    0.0000000         0.5      0.5     -0.5     0.      0.     3.      0.        0.       0.      -2212
Delta1232plusplus     #Delta^{++}(1232)        1.2320000    0.1200000         1.5      1.5      1.5     3.      0.     0.      0.        0.       0.       2224
Delta1232plus         #Delta^{+}(1232)         1.2320000    0.1200000         1.5      1.5      0.5     3.      0.     0.      0.        0.       0.       2214
Delta1232zero         #Delta^{0}(1232)         1.2320000    0.1200000         1.5      1.5     -0.5     3.      0.     0.      0.        0.       0.       2114
Delta1232minus        #Delta^{-}(1232)         1.2320000    0.1200000         1.5      1.5     -1.5     3.      0.     0.      0.        0.       0.       1114
Delta1232plusplus_bar #bar{#Delta}^{--}(1232)  1.2320000    0.1200000         1.5      1.5     -1.5     0.      0.     3.      0.        0.       0.      -2224
Delta1232plus_bar     #bar{#Delta}^{-}(1232)   1.2320000    0.1200000         1.5      1.5     -0.5     0.      0.     3.      0.        0.       0.      -2214
Delta1232zero_bar     #bar{#Delta}^{0}(1232)   1.2320000    0.1200000         1.5      1.5      0.5     0.      0.     3.      0.        0.       0.      -2114
Delta1232minus_bar    #bar{#Delta}^{+}(1232)   1.2320000    0.1200000         1.5      1.5      1.5     0.      0.     3.      0.        0.       0.      -1114
Delta1600plusplus     #Delta^{++}(1600)        1.6000000    0.3500000         1.5      1.5      1.5     3.      0.     0.      0.        0.       0.      31114
Delta1600plus         #Delta^{+}(1600)         1.6000000    0.3500000         1.5      1.5      0.5     3.      0.     0.      0.        0.       0.      32114
Delta1600zero         #Delta^{0}(1600)         1.6000000    0.3500000         1.5      1.5     -0.5     3.      0.     0.      0.        0.       0.      32214
Delta1600minus        #Delta^{-}(1600)         1.6000000    0.3500000         1.5      1.5     -1.5     3.      0.     0.      0.        0.       0.      32224
Delta1600plusplus_bar #bar{#Delta}^{--}(1620)  1.6000000    0.3500000         1.5      1.5     -1.5     0.      0.     3.      0.        0.       0.     -31114
Delta1600plus_bar     #bar{#Delta}^{-}(1620)   1.6000000    0.3500000         1.5      1.5     -0.5     0.      0.     3.      0.        0.       0.     -32114
Delta1600zero_bar     #bar{#Delta}^{0}(1620)   1.6000000    0.3500000         1.5      1.5      0.5     0.      0.     3.      0.        0.       0.     -32214
Delta1600minus_bar    #bar{#Delta}^{+}(1620)   1.6000000    0.3500000         1.5      1.5      1.5     0.      0.     3.      0.        0.       0.     -32224
Delta1620plusplus     #Delta^{++}(1620)        1.6200000    0.1500000         0.5      1.5      1.5     3.      0.     0.      0.        0.       0.       1112
Delta1620plus         #Delta^{+}(1620)         1.6200000    0.1500000         0.5      1.5      0.5     3.      0.     0.      0.        0.       0.       1212
Delta1620zero         #Delta^{0}(1620)         1.6200000    0.1500000         0.5      1.5     -0.5     3.      0.     0.      0.        0.       0.       2122
Delta1620minus        #Delta^{-}(1620)         1.6200000    0.1500000         0.5      1.5     -1.5     3.      0.     0.      0.        0.       0.       2222
Delta1620plusplus_bar #bar{#Delta}^{--}(1620)  1.6200000    0.1500000         0.5      1.5     -1.5     0.      0.     3.      0.        0.       0.      -1112
Delta1620plus_bar     #bar{#Delta}^{-}(1620)   1.6200000    0.1500000         0.5      1.5     -0.5     0.      0.     3.      0.        0.       0.      -1212
Delta1620zero_bar     #bar{#Delta}^{0}(1620)   1.6200000    0.1500000         0.5      1.5      0.5     0.      0.     3.      0.        0.       0.      -2122
Delta1620minus_bar    #bar{#Delta}^{+}(1620)   1.6200000    0.1500000         0.5      1.5      1.5     0.      0.     3.      0.        0.       0.      -2222
Delta2420plusplus     #Delta^{++}(2420)        2.4200000    0.4000000         5.5      1.5      1.5     3.      0.     0.      0.        0.       0.       9297
Delta2420plus         #Delta^{+}(2420)         2.4200000    0.4000000         5.5      1.5      0.5     3.      0.     0.      0.        0.       0.       9298
Delta2420zero         #Delta^{0}(2420)         2.4200000    0.4000000         5.5      1.5     -0.5     3.      0.     0.      0.        0.       0.       9299
Delta2420minus        #Delta^{-}(2420)         2.4200000    0.4000000         5.5      1.5     -1.5     3.      0.     0.      0.        0.       0.       9300
Delta2420plusplus_bar #bar{#Delta}^{--}(2420)  2.4200000    0.4000000         5.5      1.5     -1.5     0.      0.     3.      0.        0.       0.      -9297
Delta2420plus_bar     #bar{#Delta}^{-}(2420)   2.4200000    0.4000000         5.5      1.5     -0.5     0.      0.     3.      0.        0.       0.      -9298
Delta2420zero_bar     #bar{#Delta}^{0}(2420)   2.4200000    0.4000000         5.5      1.5      0.5     0.      0.     3.      0.        0.       0.      -9299
Delta2420minus_bar    #bar{#Delta}^{+}(2420)   2.4200000    0.4000000         5.5      1.5      1.5     0.      0.     3.      0.        0.       0.      -9300
Delta1950plusplus     #Delta^{++}(1950)        1.9500000    0.3000000         3.5      1.5      1.5     3.      0.     0.      0.        0.       0.       1118
