#Father	Child1	Child2	[Child3]	BranchingRatio	ClebschGordanCoeff
Sigma1940plus   Lambda1520zero   pion0139plus    none      none    0.15  1
Sigma1940plus   pion0135zero   Sigma1385plus    none      none    0.15  1
Sigma1940plus   pion0139plus   Sigma1385zero    none      none    0.15  1
Sigma1940plus   pion0135zero   Sigma1189plus    none      none    0.15  1
Sigma1940plus   pion0139plus   Sigma1192zero    none      none    0.15  1
Sigma1940plus   Delta1232plusplus   kaon0492minus   none      none    0.15  1
Sigma1940plus   Delta1232plus   kaon0492zero_bar none      none    0.15  1
Sigma1940plus   kaon0892zero_bar   pr0938plus    none      none    0.15  1
Sigma1940zero   kaon0492zero_bar   ne0939zero    none      none    0.1   1
Sigma1940zero   kaon0492minus  pr0938plus    none      none    0.1   1
Sigma1940zero   Lambda1115zero   pion0135zero    none      none    0.15  1
Sigma1940zero   Lambda1520zero   pion0135zero    none      none    0.15  1
Sigma1940zero   pion0139plus   Sigma1385minus   none      none    0.15  1
Sigma1940zero   pion0139minus  Sigma1385plus    none      none    0.15  1
Sigma1940zero   pion0139plus   Sigma1189minus   none      none    0.15  1
Sigma1940zero   pion0139minus  Sigma1189plus    none      none    0.15  1
Sigma1940zero   Delta1232plus   kaon0492minus   none      none    0.15  1
Sigma1940zero   Delta1232zero   kaon0492zero_bar none      none    0.15  1
Sigma1940zero   kaon0892zero_bar   ne0939zero    none      none    0.15  1
Sigma1940zero   kaon0892minus  pr0938plus    none      none    0.15  1
Sigma1940minus  kaon0492minus  ne0939zero    none      none    0.1   1
Sigma1940minus  Lambda1115zero   pion0139minus   none      none    0.15  1
Sigma1940minus  Lambda1520zero   pion0139minus   none      none    0.15  1
Sigma1940minus  pion0135zero   Sigma1385minus   none      none    0.15  1
Sigma1940minus  pion0139minus  Sigma1385zero    none      none    0.15  1
Sigma1940minus  pion0135zero   Sigma1189minus   none      none    0.15  1
Sigma1940minus  pion0139minus  Sigma1192zero    none      none    0.15  1
Sigma1940minus  Delta1232zero   kaon0492minus   none      none    0.15  1
Sigma1940minus  Delta1232minus  kaon0492zero_bar none      none    0.15  1
Sigma1940minus  kaon0892minus  ne0939zero    none      none    0.15  1
Sigma1940plus_bar  kaon0492zero   pr0938plus_bar   none      none    0.1   1
Sigma1940plus_bar  Lambda1115zero_bar   pion0139minus   none      none    0.15  1
Sigma1940plus_bar  Lambda1520zero_bar   pion0139minus   none      none    0.15  1
Sigma1940plus_bar  pion0135zero   Sigma1385plus_bar   none      none    0.15  1
Sigma1940plus_bar  pion0139minus  Sigma1385zero_bar none      none    0.15  1
Sigma1940plus_bar  pion0135zero   Sigma1189plus_bar   none      none    0.15  1
Sigma1940plus_bar  pion0139minus  Sigma1192zero_bar none      none    0.15  1
Sigma1940plus_bar  Delta1232plusplus_bar  kaon0492plus    none      none    0.15  1
Sigma1940plus_bar  Delta1232plus_bar  kaon0492zero    none      none    0.15  1
Sigma1940plus_bar  kaon0892zero   pr0938plus_bar   none      none    0.15  1
Sigma1940zero_bar   kaon0492zero   ne0939zero_bar none      none    0.1   1
Sigma1940zero_bar   kaon0492plus   pr0938plus_bar   none      none    0.1   1
Sigma1940zero_bar   Lambda1115zero_bar   pion0135zero    none      none    0.15  1
Sigma1940zero_bar   Lambda1520zero_bar   pion0135zero    none      none    0.15  1
Sigma1940zero_bar   pion0139minus  Sigma1385minus_bar    none      none    0.15  1
Sigma1940zero_bar   pion0139plus   Sigma1385plus_bar   none      none    0.15  1
